采集时间,水温,pH,溶解氧,电导率,浊度,高锰酸盐指数,氨氮,总磷,总氮
2020-10-07 08:00:00,18.973,7.776,7.374,214.973,3.882,1.38,0.06,0.021,0.229
2020-10-07 12:00:00,18.984,7.785,7.2,214.894,3.713,1.31,0.05,0.017,0.21
2020-10-07 16:00:00,19.003,7.842,7.516,212.518,3.772,1.37,0.04,0.021,0.176
2020-10-07 20:00:00,18.982,7.905,7.774,211.411,3.732,1.67,0.08,0.02,0.163
2020-10-08 00:00:00,18.946,7.897,7.702,212.643,3.55,1.41,0.07,0.02,0.211
2020-10-08 04:00:00,18.878,7.884,7.388,213.314,3.389,1.27,0.08,0.021,0.162
2020-10-08 08:00:00,18.796,7.864,7.168,214.012,3.342,1.23,0.08,0.021,0.24
2020-10-08 12:00:00,18.882,7.844,7.119,214.496,3.53,1.52,0.05,0.018,0.192
2020-10-08 16:00:00,19.119,7.888,7.854,211.88,3.793,1.39,0.06,0.0,0.0
2020-10-08 20:00:00,19.161,7.983,8.566,209.636,3.604,1.37,0.06,0.019,0.207
2020-10-09 00:00:00,19.072,7.983,8.415,210.485,3.52,1.3,0.06,0.019,0.213
2020-10-09 04:00:00,19.017,7.911,7.473,213.996,3.246,1.72,0.04,0.02,0.211
2020-10-09 08:00:00,18.954,7.868,7.002,216.004,3.37,1.31,0.05,0.02,0.192
2020-10-09 12:00:00,18.985,7.816,6.459,217.773,3.144,1.36,0.04,0.018,0.196
2020-10-09 16:00:00,19.073,7.8,6.032,215.508,3.212,1.2,0.05,0.019,0.256
2020-10-09 20:00:00,19.041,7.845,6.588,214.395,3.225,1.95,0.04,0.018,0.219
2020-10-10 00:00:00,18.931,7.813,6.397,216.025,3.112,0.29,0.06,0.02,0.181
2020-10-10 04:00:00,18.832,7.791,6.059,215.837,3.137,1.43,0.03,0.018,0.181
2020-10-10 08:00:00,18.766,7.821,6.041,216.388,3.156,1.33,0.05,0.021,0.178
2020-10-10 12:00:00,18.846,7.806,5.957,216.18,3.201,1.34,0.07,0.019,0.249
2020-10-10 16:00:00,19.083,7.871,6.366,211.734,3.307,1.76,0.04,0.018,0.175
2020-10-10 20:00:00,19.025,7.96,7.01,211.723,3.368,1.48,0.05,0.018,0.229
2020-10-13 00:00:00,18.743,7.88,6.959,214.551,3.336,1.72,0.04,0.021,0.215
2020-10-13 04:00:00,18.66,7.791,6.367,217.349,3.271,1.35,0.05,0.02,0.221
2020-10-13 08:00:00,18.519,7.774,6.046,217.509,3.314,1.34,0.06,0.019,0.169
2020-10-13 12:00:00,18.619,7.768,6.52,216.07,3.476,1.28,0.07,0.019,0.218
2020-10-13 16:00:00,18.851,7.825,7.052,212.578,3.879,1.73,0.07,0.017,0.26
2020-10-13 20:00:00,18.873,7.962,8.238,209.485,3.988,1.39,0.06,0.019,0.176
2020-10-14 00:00:00,18.789,7.953,7.829,212.048,3.772,1.37,0.07,0.017,0.175
2020-10-14 04:00:00,18.71,7.891,7.001,215.437,4.058,1.28,0.04,0.019,0.233
2020-10-14 08:00:00,18.599,7.851,6.69,216.214,3.457,1.79,0.05,0.019,0.22
2020-10-14 12:00:00,18.672,7.829,6.857,216.174,3.551,1.4,0.06,0.016,0.23
2020-10-14 16:00:00,18.786,7.853,7.162,213.207,3.756,1.41,0.04,0.016,0.24
2020-10-14 20:00:00,18.713,7.917,7.526,212.947,3.82,1.37,0.08,0.019,0.193
2020-10-15 00:00:00,18.618,7.84,6.771,216.633,3.786,1.71,0.07,0.02,0.204
2020-10-15 04:00:00,18.537,7.758,6.217,218.008,3.491,1.37,0.07,0.022,0.223
2020-10-15 08:00:00,18.425,7.746,5.955,217.805,3.455,1.43,0.04,0.02,0.21
2020-10-15 12:00:00,18.517,7.776,6.254,216.116,3.381,1.27,0.04,0.017,0.251
2020-10-15 16:00:00,18.776,7.902,7.321,211.696,4.183,1.4,0.03,0.0,0.0
2020-10-15 20:00:00,18.808,7.995,8.026,210.166,4.266,1.34,0.04,0.017,0.225
2020-10-16 00:00:00,18.726,7.96,7.436,212.749,3.793,1.34,0.04,0.02,0.219
2020-10-16 04:00:00,18.643,7.874,6.839,215.54,3.572,1.69,0.03,0.019,0.211
2020-10-16 08:00:00,18.55,7.831,6.629,216.196,3.146,1.38,0.02,0.02,0.211
2020-10-16 12:00:00,18.597,7.778,6.313,216.941,3.297,1.41,0.03,0.017,0.208
2020-10-16 16:00:00,18.655,7.776,6.513,214.971,3.667,1.3,0.04,0.017,0.247
2020-10-16 20:00:00,18.573,7.827,6.906,214.485,3.435,1.33,0.04,0.017,0.252
2020-10-17 00:00:00,18.484,7.8,6.585,216.545,3.581,1.63,0.08,0.018,0.226
2020-10-17 04:00:00,18.299,7.801,6.283,216.592,3.529,1.4,0.05,0.02,0.215
2020-10-17 08:00:00,18.159,7.806,6.115,216.471,3.44,1.44,0.07,0.021,0.197
2020-10-17 12:00:00,18.163,7.801,5.916,216.613,3.267,1.3,0.06,0.017,0.211
2020-10-17 16:00:00,18.183,7.842,6.284,215.657,3.95,1.43,0.07,0.023,0.168
2020-10-17 20:00:00,18.161,7.919,6.675,215.027,3.935,1.39,0.08,0.023,0.188
2020-10-19 00:00:00,18.24,7.898,7.659,214.58,4.244,1.27,0.05,0.021,0.242
2020-10-19 04:00:00,18.166,7.857,7.378,215.749,4.248,1.62,0.08,0.021,0.23
2020-10-19 08:00:00,18.091,7.847,7.029,216.375,4.048,1.3,0.07,0.024,0.183
2020-10-19 12:00:00,18.099,7.804,6.763,217.709,3.928,1.35,0.09,0.02,0.219
2020-10-19 16:00:00,18.059,7.787,6.691,217.441,3.748,0.0,0.05,0.022,0.187
2020-10-19 20:00:00,18.013,7.827,6.858,216.836,3.781,0.0,0.09,0.023,0.217
2020-10-20 00:00:00,17.917,7.846,6.945,216.427,3.695,0.0,0.09,0.022,0.196
2020-10-20 02:00:00,17.669,7.885,7.118,216.752,3.813,1.2,0.08,0.017,0.162
2020-10-20 08:00:00,17.758,7.813,6.603,217.218,3.755,1.81,0.07,0.017,0.216
2020-10-20 12:00:00,17.781,7.822,6.293,218.031,3.507,1.3,0.07,0.025,0.172
2020-10-20 16:00:00,17.775,7.828,6.451,217.636,3.562,1.27,0.07,0.025,0.244
2020-10-20 20:00:00,17.737,7.869,6.779,217.076,3.636,1.3,0.07,0.016,0.224
2020-10-22 00:00:00,17.166,7.859,6.861,219.578,3.855,1.26,0.07,0.019,0.191
2020-10-22 04:00:00,17.105,7.83,6.619,219.368,3.611,1.35,0.11,0.019,0.224
2020-10-22 08:00:00,17.038,7.863,6.819,218.729,3.602,1.29,0.04,0.024,0.234
2020-10-22 12:00:00,17.063,7.865,6.841,218.255,3.49,1.32,0.03,0.024,0.201
2020-10-22 16:00:00,17.185,7.928,7.141,216.67,3.574,1.64,0.04,0.019,0.193
2020-10-22 20:00:00,17.152,7.995,7.727,215.494,3.434,1.2,0.08,0.021,0.349
2020-10-23 00:00:00,17.166,7.985,7.446,215.709,4.601,1.19,0.03,0.015,0.236
2020-10-23 04:00:00,17.063,7.945,7.533,217.003,3.974,1.13,0.05,0.019,0.239
2020-10-23 08:00:00,16.92,7.913,6.87,217.712,3.837,1.16,0.08,0.018,0.297
2020-10-23 12:00:00,16.901,7.858,6.719,218.749,3.799,1.31,0.04,0.019,0.207
2020-10-23 16:00:00,16.966,7.853,6.71,217.886,3.704,1.23,0.05,0.018,0.225
2020-10-23 20:00:00,16.957,7.894,7.125,217.017,3.502,1.19,0.04,0.015,0.241
2020-10-24 00:00:00,16.917,7.887,6.941,217.233,4.137,1.33,0.05,0.014,0.256
2020-10-24 04:00:00,16.837,7.888,6.897,217.56,3.493,1.44,0.08,0.022,0.221
2020-10-24 08:00:00,16.797,7.85,6.66,217.98,3.484,1.17,0.07,0.016,0.216
2020-10-24 12:00:00,16.799,7.831,6.486,218.051,3.308,1.22,0.07,0.013,0.204
2020-10-24 16:00:00,16.873,7.895,7.092,216.012,3.417,1.26,0.07,0.019,0.209
2020-10-24 20:00:00,16.895,7.966,7.571,214.844,3.31,1.33,0.05,0.017,0.249
2020-10-25 00:00:00,16.878,7.964,7.374,214.692,3.252,1.47,0.08,0.013,0.195
2020-10-25 04:00:00,16.839,7.919,7.312,215.839,3.253,1.41,0.05,0.008,0.207
2020-10-25 08:00:00,16.768,7.88,7.056,216.919,3.174,1.4,0.08,0.012,0.176
2020-10-25 12:00:00,16.834,7.857,6.985,216.926,3.138,1.3,0.08,0.014,0.225
2020-10-25 16:00:00,17.004,7.89,7.537,214.938,3.191,1.32,0.05,0.014,0.25
2020-10-25 20:00:00,17.016,7.964,7.881,213.788,3.458,1.49,0.08,0.014,0.215
2020-10-26 00:00:00,16.988,7.955,7.717,214.389,3.242,1.2,0.06,0.015,0.193
2020-10-26 04:00:00,16.992,7.93,7.337,215.256,3.26,1.13,0.09,0.014,0.219
2020-10-26 08:00:00,16.94,7.897,7.052,216.804,3.198,1.38,0.08,0.015,0.218
2020-10-26 12:00:00,16.978,7.846,6.798,217.723,3.592,1.31,0.06,0.014,0.183
2020-10-26 16:00:00,17.194,7.851,7.262,215.562,3.785,1.37,0.03,0.015,0.169
2020-10-26 20:00:00,17.149,7.938,7.526,213.742,3.551,1.37,0.07,0.018,0.191
2020-10-27 00:00:00,16.954,7.925,7.229,215.203,3.5,1.33,0.04,0.018,0.201
2020-10-27 04:00:00,16.874,7.872,6.778,216.87,3.282,1.34,0.09,0.014,0.201
2020-10-27 08:00:00,16.817,7.856,6.651,217.09,3.272,1.45,0.05,0.016,0.209
2020-10-27 12:00:00,16.899,7.828,6.478,217.443,3.18,1.37,0.07,0.018,0.217
2020-10-27 16:00:00,17.027,7.848,6.747,215.301,3.402,1.38,0.04,0.012,0.235
2020-10-27 20:00:00,17.001,7.919,7.256,213.21,3.571,1.34,0.04,0.016,0.233
2020-10-28 00:00:00,16.925,7.93,7.085,214.382,3.337,1.27,0.02,0.017,0.191
2020-10-28 04:00:00,16.858,7.892,7.05,215.864,3.391,1.49,0.07,0.015,0.18
2020-10-28 08:00:00,16.773,7.894,6.601,215.858,3.284,1.54,0.03,0.014,0.195
2020-10-28 12:00:00,16.801,7.893,6.582,215.221,3.313,1.29,0.04,0.015,0.205
2020-10-28 16:00:00,17.006,7.918,6.937,213.174,3.113,1.33,0.06,0.014,0.179
2020-10-28 20:00:00,17.07,7.997,7.288,211.851,3.423,1.33,0.06,0.015,0.189
2020-10-29 00:00:00,17.037,7.999,7.212,212.548,3.374,1.32,0.08,0.016,0.2
2020-10-29 04:00:00,16.991,7.968,7.073,213.363,3.295,1.23,0.04,0.017,0.202
2020-10-29 08:00:00,16.918,7.906,6.638,217.158,3.417,1.2,0.03,0.016,0.157
2020-10-29 12:00:00,16.928,7.891,6.577,216.923,3.449,1.29,0.04,0.015,0.196
2020-10-29 16:00:00,17.097,7.893,6.916,214.832,3.509,1.53,0.03,0.015,0.206
2020-10-29 20:00:00,17.048,7.963,7.204,213.25,3.515,0.0,0.08,0.016,0.222
2020-10-30 00:00:00,16.937,7.97,7.298,214.188,3.471,0.0,0.09,0.017,0.152
2020-10-30 04:00:00,16.81,7.898,6.957,216.183,3.386,0.0,0.06,0.017,0.152
2020-10-30 08:00:00,16.712,7.838,6.617,217.574,3.32,1.34,0.06,0.017,0.185
2020-10-30 12:00:00,16.767,7.813,6.588,217.437,3.478,1.44,0.06,0.016,0.178
2020-10-30 16:00:00,16.923,7.866,7.032,214.189,3.474,1.24,0.06,0.017,0.202
2020-10-30 20:00:00,16.855,7.962,7.975,213.824,3.555,1.3,0.09,0.017,0.146
2020-10-31 00:00:00,16.728,7.92,7.835,216.139,3.226,1.56,0.04,0.017,0.192
2020-10-31 04:00:00,16.592,7.868,7.541,217.663,3.22,1.53,0.04,0.017,0.197
2020-10-31 08:00:00,16.55,7.826,7.256,218.575,3.137,1.52,0.06,0.015,0.154
2020-10-31 12:00:00,16.649,7.824,7.037,217.933,3.292,1.22,0.03,0.015,0.197
2020-10-31 16:00:00,16.854,7.896,7.361,215.473,3.478,1.25,0.07,0.015,0.161
2020-10-31 20:00:00,16.878,7.96,7.961,214.779,3.535,1.36,0.08,0.015,0.189
2020-11-01 00:00:00,16.782,7.959,8.108,215.304,3.476,1.36,0.09,0.014,0.154
2020-11-01 04:00:00,16.688,7.914,7.972,216.673,3.247,1.33,0.08,0.016,0.162
2020-11-01 08:00:00,16.609,7.87,7.741,217.33,3.183,1.19,0.07,0.016,0.185
2020-11-01 12:00:00,16.669,7.875,7.664,216.581,3.211,1.62,0.08,0.015,0.169
2020-11-01 16:00:00,16.773,7.934,7.818,214.617,3.313,1.33,0.05,0.014,0.189
2020-11-01 20:00:00,16.756,7.993,8.149,213.675,3.235,1.27,0.07,0.016,0.146
2020-11-02 00:00:00,16.693,8.0,8.288,214.429,3.287,1.33,0.09,0.017,0.177
2020-11-02 04:00:00,16.652,7.964,8.085,215.764,3.39,1.23,0.09,0.016,0.16
2020-11-02 08:00:00,16.593,7.936,7.927,216.192,3.097,1.31,0.1,0.02,0.165
2020-11-02 12:00:00,16.643,7.923,7.824,215.749,3.073,1.27,0.1,0.017,0.173
2020-11-02 16:00:00,16.706,7.939,7.845,214.245,3.247,1.3,0.07,0.017,0.159
2020-11-02 20:00:00,16.705,7.975,8.117,213.972,3.348,1.33,0.09,0.017,0.208
2020-11-03 00:00:00,16.645,7.946,7.954,215.618,3.272,1.35,0.07,0.017,0.205
2020-11-03 04:00:00,16.587,7.888,7.711,216.99,3.263,1.37,0.1,0.017,0.123
2020-11-03 08:00:00,16.54,7.837,7.408,218.206,3.224,1.3,0.09,0.015,0.193
2020-11-03 12:00:00,16.633,7.837,7.33,218.077,3.149,1.53,0.08,0.017,0.199
2020-11-03 16:00:00,16.804,7.886,7.495,215.718,3.279,1.41,0.06,0.015,0.129
2020-11-03 20:00:00,16.848,7.941,7.832,214.896,3.22,1.33,0.05,0.016,0.145
2020-11-07 00:00:00,16.666,7.883,8.059,215.102,3.488,1.35,0.04,0.014,0.251
2020-11-07 04:00:00,16.566,7.855,7.595,216.537,3.16,1.19,0.07,0.017,0.225
2020-11-07 08:00:00,16.437,7.831,7.532,217.429,3.429,1.39,0.07,0.014,0.231
2020-11-07 12:00:00,16.497,7.83,7.599,216.864,3.497,1.37,0.04,0.014,0.252
2020-11-07 16:00:00,16.665,7.857,7.661,215.716,3.507,1.47,0.04,0.016,0.254
2020-11-07 20:00:00,16.594,7.91,8.038,215.279,3.566,0.93,0.05,0.016,0.234
2020-11-08 00:00:00,16.495,7.893,7.889,216.286,3.561,1.26,0.04,0.016,0.212
2020-11-08 04:00:00,16.332,7.854,7.44,217.454,3.36,1.43,0.05,0.018,0.228
2020-11-08 08:00:00,16.195,7.805,7.122,218.392,3.405,1.32,0.05,0.016,0.211
2020-11-08 12:00:00,16.304,7.804,7.205,217.688,3.47,1.32,0.03,0.014,0.212
2020-11-08 16:00:00,16.498,7.862,7.789,215.939,3.264,1.3,0.03,0.013,0.245
2020-11-08 20:00:00,16.544,7.889,6.833,214.218,4.528,1.6,0.06,0.0,0.0
2020-11-09 00:00:00,16.433,7.922,6.894,215.887,4.471,1.23,0.07,0.012,0.2
2020-11-09 04:00:00,16.314,7.882,6.56,217.208,4.469,1.24,0.04,0.017,0.22
2020-11-09 08:00:00,16.189,7.861,6.829,157.889,9.961,1.34,0.04,0.012,0.222
2020-11-09 12:00:00,16.217,7.875,6.487,217.693,4.445,1.21,0.09,0.011,0.239
2020-11-09 16:00:00,16.385,7.888,7.103,215.794,4.43,1.62,0.04,0.011,0.24
2020-11-09 20:00:00,16.415,7.973,7.699,214.375,4.491,1.0,0.09,0.011,0.279
2020-11-10 00:00:00,16.303,7.925,7.724,216.235,4.606,1.43,0.05,0.011,0.263
2020-11-10 04:00:00,16.216,7.878,6.964,217.442,4.22,1.32,0.09,0.013,0.231
2020-11-10 08:00:00,16.104,7.868,6.898,217.982,3.942,1.2,0.09,0.013,0.283
2020-11-10 12:00:00,16.184,7.846,6.882,217.795,4.011,1.32,0.09,0.015,0.245
2020-11-10 16:00:00,16.339,7.863,7.046,216.152,3.753,1.17,0.04,0.012,0.223
2020-11-10 20:00:00,16.344,7.91,7.513,215.669,3.98,1.27,0.05,0.014,0.251
2020-11-11 00:00:00,16.259,7.883,7.366,216.812,3.789,1.3,0.09,0.013,0.248
2020-11-11 04:00:00,16.142,7.855,7.058,218.134,3.647,1.2,0.05,0.013,0.239
2020-11-11 08:00:00,16.008,7.818,6.754,218.84,3.565,1.29,0.06,0.014,0.219
2020-11-11 12:00:00,16.039,7.837,6.855,217.842,3.558,1.26,0.07,0.0,0.0
2020-11-11 16:00:00,16.235,7.864,7.329,216.192,3.616,1.34,0.02,0.013,0.234
2020-11-11 20:00:00,16.226,7.919,7.477,215.7,3.463,1.25,0.09,0.014,0.347
2020-11-12 00:00:00,16.196,7.904,7.413,216.12,3.466,1.26,0.04,0.012,0.203
2020-11-12 04:00:00,16.172,7.856,7.079,217.149,3.332,1.46,0.04,0.016,0.26
2020-11-12 08:00:00,16.059,7.815,6.787,218.596,3.656,1.17,0.04,0.013,0.222
2020-11-12 12:00:00,16.075,7.816,6.817,218.075,3.701,1.32,0.05,0.014,0.231
2020-11-12 16:00:00,16.211,7.843,7.237,216.578,3.886,1.29,0.08,0.016,0.226
2020-11-12 20:00:00,16.139,7.894,7.582,216.048,3.497,1.53,0.09,0.012,0.222
2020-11-13 00:00:00,16.03,7.87,7.031,217.369,3.425,1.36,0.05,0.016,0.224
2020-11-13 04:00:00,15.908,7.831,6.661,218.174,3.428,1.27,0.09,0.012,0.221
2020-11-13 08:00:00,15.821,7.829,6.551,218.243,3.511,1.41,0.05,0.019,0.175
2020-11-13 12:00:00,15.893,7.815,6.584,218.092,3.309,1.26,0.09,0.013,0.231
2020-11-13 16:00:00,16.062,7.837,7.198,216.67,3.461,1.3,0.06,0.013,0.21
2020-11-13 20:00:00,16.072,7.891,7.666,216.213,3.498,1.26,0.04,0.015,0.197
2020-11-14 00:00:00,15.983,7.89,7.341,217.076,3.326,1.33,0.0,0.013,0.209
2020-11-14 04:00:00,15.92,7.855,7.068,218.129,3.542,1.3,0.01,0.011,0.192
2020-11-14 08:00:00,15.839,7.85,6.987,218.555,3.567,1.26,0.06,0.015,0.25
2020-11-14 12:00:00,15.898,7.833,7.148,218.678,3.295,1.36,0.01,0.015,0.25
2020-11-14 16:00:00,16.039,7.834,7.639,216.847,3.531,1.32,0.06,0.012,0.213
2020-11-14 20:00:00,16.02,7.898,8.053,216.28,3.607,1.26,0.09,0.014,0.188
2020-11-15 00:00:00,15.914,7.89,7.704,217.238,3.523,1.29,0.04,0.015,0.242
2020-11-15 04:00:00,15.776,7.833,7.342,218.766,3.399,1.29,0.05,0.015,0.18
2020-11-15 08:00:00,15.697,7.803,7.23,219.36,3.521,0.58,0.05,0.015,0.24
2020-11-15 12:00:00,15.775,7.796,7.32,218.788,3.806,1.43,0.08,0.014,0.209
2020-11-15 16:00:00,15.964,7.851,7.629,216.775,3.847,1.24,0.05,0.014,0.213
2020-11-15 20:00:00,15.984,7.905,8.06,216.357,3.67,1.2,0.06,0.016,0.196
2020-11-16 00:00:00,15.95,7.878,7.608,217.074,3.473,1.47,0.09,0.012,0.239
2020-11-16 04:00:00,15.892,7.841,7.37,218.293,3.618,1.35,0.1,0.015,0.209
2020-11-16 08:00:00,15.759,7.829,7.37,219.567,3.486,1.33,0.06,0.013,0.259
2020-11-16 12:00:00,15.786,7.824,7.584,219.021,3.774,1.35,0.04,0.012,0.256
2020-11-16 16:00:00,15.962,7.826,7.805,217.243,3.942,1.33,0.04,0.015,0.197
2020-11-16 20:00:00,15.948,7.883,8.152,216.443,3.667,0.92,0.07,0.017,0.229
2020-11-17 00:00:00,15.866,7.864,8.005,217.42,3.706,1.66,0.04,0.016,0.241
2020-11-17 04:00:00,15.767,7.836,7.781,218.701,3.455,1.33,0.04,0.013,0.207
2020-11-17 08:00:00,15.651,7.823,7.599,219.343,3.502,1.29,0.06,0.013,0.202
2020-11-17 12:00:00,15.671,7.801,7.599,219.184,3.614,1.47,0.07,0.014,0.219
2020-11-17 16:00:00,15.812,7.807,7.875,218.337,4.177,1.41,0.07,0.013,0.211
2020-11-17 20:00:00,15.754,7.859,8.105,218.041,6.154,1.38,0.04,0.018,0.061
2020-11-18 00:00:00,15.625,7.825,7.966,218.503,7.803,1.39,0.08,0.017,0.087
2020-11-18 04:00:00,15.493,7.8,7.733,219.234,5.825,1.37,0.1,0.016,0.164
2020-11-18 08:00:00,15.416,7.779,7.445,219.857,4.15,1.4,0.08,0.016,0.206
2020-11-18 12:00:00,15.435,7.768,7.354,219.734,3.737,1.3,0.07,0.014,0.209
2020-11-18 16:00:00,15.495,7.796,6.719,218.973,3.764,1.37,0.07,0.012,0.27
2020-11-18 20:00:00,15.489,7.845,7.063,218.867,4.075,1.23,0.03,0.0,0.0
2020-11-19 00:00:00,15.373,7.829,6.982,219.272,3.96,1.36,0.08,0.0,0.0
2020-11-19 04:00:00,15.286,7.827,6.876,219.378,3.691,1.39,0.05,0.0,0.0
2020-11-19 08:00:00,15.204,7.816,6.522,219.586,3.608,1.4,0.04,0.0,0.0
2020-11-19 12:00:00,15.255,7.794,6.588,219.564,3.327,1.5,0.04,0.011,0.361
2020-11-19 16:00:00,15.451,7.799,6.671,218.355,3.571,1.33,0.08,0.011,0.257
2020-11-19 20:00:00,15.493,7.843,6.761,218.022,3.462,1.3,0.05,0.012,0.248
2020-11-20 00:00:00,15.416,7.851,6.908,218.511,3.521,1.23,0.05,0.011,0.276
2020-11-20 04:00:00,15.284,7.84,6.646,219.538,3.471,1.26,0.05,0.01,0.246
2020-11-20 08:00:00,15.186,7.831,6.559,219.809,3.468,1.26,0.06,0.009,0.278
2020-11-20 12:00:00,15.246,7.8,6.435,219.752,3.607,1.44,0.03,0.012,0.256
2020-11-20 16:00:00,15.379,7.829,6.586,218.484,3.933,1.36,0.03,0.012,0.259
2020-11-20 20:00:00,15.314,7.868,6.697,218.284,4.112,1.4,0.09,0.011,0.258
2020-11-21 00:00:00,15.193,7.831,6.348,218.852,4.462,1.3,0.08,0.012,0.255
2020-11-21 04:00:00,15.062,7.804,6.208,219.14,3.83,1.39,0.09,0.011,0.264
2020-11-21 08:00:00,14.893,7.793,6.23,219.779,3.78,1.39,0.1,0.0,0.0
2020-11-21 12:00:00,14.982,7.789,6.597,219.737,3.67,1.62,0.05,0.0,0.0
2020-11-21 16:00:00,15.192,7.799,6.094,218.308,3.518,1.36,0.07,0.01,0.255
2020-11-21 20:00:00,15.218,7.863,6.417,217.608,3.505,1.3,0.1,0.0,0.0
2020-11-23 00:00:00,14.834,7.832,6.965,219.017,3.832,1.77,0.05,0.011,0.216
2020-11-23 04:00:00,14.705,7.837,6.808,219.296,3.915,1.4,0.04,0.012,0.25
2020-11-23 08:00:00,14.577,7.817,7.357,219.972,4.438,1.4,0.09,0.011,0.225
2020-11-23 12:00:00,14.671,7.818,7.406,219.673,4.069,1.33,0.09,0.009,0.233
2020-11-23 16:00:00,14.909,7.833,7.7,218.389,3.838,1.66,0.09,0.011,0.272
2020-11-23 20:00:00,14.898,7.899,7.959,217.88,3.975,1.33,0.1,0.01,0.256
2020-11-24 00:00:00,14.785,7.882,8.023,218.988,3.886,1.62,0.07,0.015,0.22
2020-11-24 04:00:00,14.646,7.862,7.883,219.717,3.847,1.4,0.1,0.012,0.246
2020-11-24 08:00:00,14.553,7.844,7.885,219.902,3.518,1.39,0.1,0.009,0.239
2020-11-24 12:00:00,14.642,7.837,7.847,219.58,3.615,1.13,0.08,0.007,0.245
2020-11-24 16:00:00,14.751,7.872,8.223,218.625,3.977,2.08,0.07,0.015,0.319
2020-11-24 20:00:00,14.724,7.879,8.332,218.672,3.916,1.86,0.06,0.011,0.263
2020-11-25 00:00:00,14.633,7.829,8.203,219.513,4.236,1.27,0.11,0.012,0.229
2020-11-25 04:00:00,14.45,7.798,8.042,220.195,5.059,0.95,0.06,0.012,0.181
2020-11-25 08:00:00,14.35,7.796,7.982,220.186,4.568,1.43,0.07,0.013,0.221
2020-11-25 12:00:00,14.427,7.799,7.309,219.335,5.748,1.33,0.05,0.01,0.233
2020-11-25 16:00:00,14.64,7.808,7.551,218.436,5.389,1.25,0.07,0.0,0.0
2020-11-25 20:00:00,14.651,7.837,7.866,217.736,4.847,1.13,0.07,0.0,0.0
2020-11-26 00:00:00,14.566,7.854,7.741,218.089,4.844,1.04,0.06,0.016,0.217
2020-11-26 04:00:00,14.487,7.813,7.469,219.512,4.987,0.71,0.04,0.013,0.19
2020-11-26 08:00:00,14.364,7.777,7.518,220.209,4.714,1.51,0.03,0.016,0.194
2020-11-26 12:00:00,14.43,7.78,7.573,219.512,4.869,1.41,0.04,0.015,0.173
2020-11-26 16:00:00,14.604,7.79,7.585,218.343,4.706,1.37,0.04,0.011,0.235
2020-11-26 20:00:00,14.63,7.842,7.732,217.955,4.865,1.01,0.05,0.013,0.234
2020-11-28 00:00:00,14.527,7.808,7.54,219.21,4.203,1.27,0.06,0.013,0.189
2020-11-28 04:00:00,14.464,7.774,7.36,220.006,4.131,1.02,0.08,0.014,0.19
2020-11-28 08:00:00,14.324,7.76,7.027,220.588,3.722,1.53,0.07,0.016,0.215
2020-11-28 12:00:00,14.364,7.726,7.179,220.261,3.886,1.25,0.05,0.015,0.25
2020-11-28 16:00:00,14.372,7.777,7.446,219.7,3.829,1.16,0.05,0.014,0.21
2020-11-28 20:00:00,14.387,7.77,7.628,219.189,4.069,1.24,0.03,0.017,0.202
2020-11-29 00:00:00,14.217,7.759,7.538,220.373,3.596,0.94,0.07,0.014,0.197
2020-11-29 04:00:00,14.148,7.726,7.305,221.69,3.746,1.41,0.08,0.014,0.219
2020-11-29 08:00:00,14.085,7.702,7.278,222.242,3.731,1.13,0.08,0.014,0.199
2020-11-29 12:00:00,14.154,7.699,7.36,221.459,3.881,1.45,0.08,0.015,0.19
2020-11-29 16:00:00,14.365,7.719,7.754,219.984,3.814,1.16,0.06,0.016,0.198
2020-11-29 20:00:00,14.394,7.793,7.467,219.342,3.852,1.19,0.09,0.015,0.181
2020-11-30 00:00:00,14.369,7.783,7.295,220.403,3.829,0.96,0.1,0.016,0.23
2020-11-30 04:00:00,14.24,7.759,7.166,221.114,3.826,1.51,0.07,0.016,0.191
2020-11-30 08:00:00,14.097,7.741,7.353,221.196,3.653,1.19,0.08,0.015,0.18
2020-11-30 12:00:00,14.156,7.754,7.167,220.74,3.715,1.09,0.12,0.017,0.203
2020-11-30 16:00:00,14.318,7.76,7.553,219.642,3.73,1.03,0.09,0.016,0.232
2020-11-30 20:00:00,14.305,7.794,7.929,219.315,3.874,1.52,0.06,0.014,0.196
2020-12-01 00:00:00,14.204,7.779,7.921,220.047,5.194,1.11,0.03,0.018,0.135
2020-12-01 04:00:00,14.095,7.768,7.655,220.542,5.148,1.22,0.1,0.019,0.141
2020-12-01 08:00:00,13.978,7.738,7.691,221.184,4.629,1.1,0.05,0.016,0.168
2020-12-01 12:00:00,14.043,7.734,7.595,221.046,4.062,1.14,0.09,0.017,0.152
2020-12-01 16:00:00,14.255,7.726,7.83,220.11,4.129,0.83,0.07,0.016,0.162
2020-12-01 20:00:00,14.199,7.774,7.586,219.774,3.985,1.49,0.05,0.015,0.184
2020-12-02 00:00:00,14.064,7.766,7.05,220.316,3.519,1.12,0.09,0.018,0.185
2020-12-02 04:00:00,13.921,7.754,7.023,220.915,3.695,1.17,0.07,0.016,0.166
2020-12-02 08:00:00,13.819,7.738,7.151,221.197,3.745,1.3,0.08,0.018,0.218
2020-12-02 12:00:00,13.918,7.742,7.025,221.115,3.532,1.1,0.06,0.016,0.231
